image_filename,image_height,image_width,Region ID,Region Type,Region Value,Region Coords,Line ID,Line Coords,Word ID,Word Coords,Word Text,Confidence
2063322469.tif,1000,754,Page1_Block12,language,en-US,"439,309 569,309 569,318 439,318",Page1_Block12_l1,"442,309 564,309 564,316 442,316",Page1_Block12_l1_w1,"442,309 480,309 480,316 442,316",RETURN,0.7133333087
2063322469.tif,1000,754,Page1_Block12,language,en-US,"439,309 569,309 569,318 439,318",Page1_Block12_l1,"442,309 564,309 564,316 442,316",Page1_Block12_l1_w2,"484,309 547,309 547,316 484,316",REMITTANCE,0.5680000186
2063322469.tif,1000,754,Page1_Block12,language,en-US,"439,309 569,309 569,318 439,318",Page1_Block12_l1,"442,309 564,309 564,316 442,316",Page1_Block12_l1_w3,"549,309 564,309 564,316 549,316",TO:,0.5133333206
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l1,"449,325 652,325 652,339 449,339",Page1_Block13_l1_w1,"449,325 467,325 467,336 449,336",.IG,0.3199999928
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l1,"449,325 652,325 652,339 449,339",Page1_Block13_l1_w2,"478,325 510,325 510,336 478,336",Risk,0.6399999857
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l1,"449,325 652,325 652,339 449,339",Page1_Block13_l1_w3,"519,325 610,325 610,339 519,339","Management,",0.5027272701
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l1,"449,325 652,325 652,339 449,339",Page1_Block13_l1_w4,"623,326 652,326 652,337 623,337",Inc.,0.6999999881
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l2,"448,340 672,340 672,353 448,353",Page1_Block13_l2_w1,"448,340 525,340 525,350 448,350",attention:,0.6190000176
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l2,"448,340 672,340 672,353 448,353",Page1_Block13_l2_w2,"537,340 594,340 594,353 537,353",Douglas,0.6399999857
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l2,"448,340 672,340 672,353 448,353",Page1_Block13_l2_w3,"605,340 618,340 618,351 605,351",P.,1
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l2,"448,340 672,340 672,353 448,353",Page1_Block13_l2_w4,"630,340 672,340 672,351 630,351",Brown,0.5699999928
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l3,"441,353 560,353 560,365 441,365",Page1_Block13_l3_w1,"441,353 458,353 458,365 441,365",[70,0.6700000167
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l3,"441,353 560,353 560,365 441,365",Page1_Block13_l3_w2,"469,355 501,355 501,365 469,365",Pine,0.7124999762
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l3,"441,353 560,353 560,365 441,365",Page1_Block13_l3_w3,"512,355 560,355 560,365 512,365",Street,0.7850000262
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l4,"448,368 559,368 559,381 448,381",Page1_Block13_l4_w1,"448,368 468,368 468,378 448,378",lew,0.400000006
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l4,"448,368 559,368 559,381 448,381",Page1_Block13_l4_w2,"476,368 517,368 517,381 476,381","York,",0.5279999971
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l4,"448,368 559,368 559,381 448,381",Page1_Block13_l4_w3,"528,369 559,369 559,379 528,379",N.Y.,0.5550000072
2063322469.tif,1000,754,Page1_Block13,language,en-US,"441,324 677,324 677,395 441,395",Page1_Block13_l5,"448,383 484,383 484,393 448,393",Page1_Block13_l5_w1,"448,383 484,383 484,393 448,393",.0270,0.65200001
2063322469.tif,1000,754,Page1_Block15,language,en-US,"85,419 187,419 187,434 85,434",Page1_Block15_l1,"105,423 164,423 164,430 105,430",Page1_Block15_l1_w1,"105,424 130,424 130,430 105,430",POLICY,0.2016666681
2063322469.tif,1000,754,Page1_Block15,language,en-US,"85,419 187,419 187,434 85,434",Page1_Block15_l1,"105,423 164,423 164,430 105,430",Page1_Block15_l1_w2,"132,423 164,423 164,430 132,430",NUMBER,0.2133333385
2063322469.tif,1000,754,Page1_Block16,language,en-US,"187,419 273,419 273,434 187,434",Page1_Block16_l1,"205,423 254,423 254,430 205,430",Page1_Block16_l1_w1,"205,423 233,423 233,430 205,430",BILLING,0.3657142818
2063322469.tif,1000,754,Page1_Block16,language,en-US,"187,419 273,419 273,434 187,434",Page1_Block16_l1,"205,423 254,423 254,430 205,430",Page1_Block16_l1_w2,"236,424 254,424 254,430 236,430",DATE,0.3174999952
2063322469.tif,1000,754,Page1_Block17,language,en-US,"273,419 358,419 358,434 273,434",Page1_Block17_l1,"297,423 332,423 332,429 297,429",Page1_Block17_l1_w1,"297,423 312,423 312,429 297,429",EFf.,0.3725000024
2063322469.tif,1000,754,Page1_Block17,language,en-US,"273,419 358,419 358,434 273,434",Page1_Block17_l1,"297,423 332,423 332,429 297,429",Page1_Block17_l1_w2,"314,423 332,423 332,429 314,429",CATS,0.1875
2063322469.tif,1000,754,Page1_Block18,language,en-US,"358,419 443,419 443,434 358,434",Page1_Block18_l1,"382,424 416,424 416,430 382,430",Page1_Block18_l1_w1,"382,424 400,424 400,430 382,430",DATE,0.2975000143
2063322469.tif,1000,754,Page1_Block18,language,en-US,"358,419 443,419 443,434 358,434",Page1_Block18_l1,"382,424 416,424 416,430 382,430",Page1_Block18_l1_w2,"403,424 416,424 416,430 403,430",CUE,0.1333333403
2063322469.tif,1000,754,Page1_Block19,language,en-US,"443,419 519,419 519,434 443,434",Page1_Block19_l1,"447,423 508,423 508,429 447,429",Page1_Block19_l1_w1,"447,423 479,423 479,429 447,429",COMM.,0.3160000145
2063322469.tif,1000,754,Page1_Block19,language,en-US,"443,419 519,419 519,434 443,434",Page1_Block19_l1,"447,423 508,423 508,429 447,429",Page1_Block19_l1_w2,"483,423 508,423 508,429 483,429",RATE,0.3925000131
2063322469.tif,1000,754,Page1_Block20,language,en-US,"519,419 700,419 700,434 519,434",Page1_Block20_l1,"574,424 623,424 623,431 574,431",Page1_Block20_l1_w1,"574,424 607,424 607,431 574,431",PREMIUM,0.2557142973
2063322469.tif,1000,754,Page1_Block20,language,en-US,"519,419 700,419 700,434 519,434",Page1_Block20_l1,"574,424 623,424 623,431 574,431",Page1_Block20_l1_w2,"609,424 623,424 623,431 609,431",OJE,0.1899999976
2063322469.tif,1000,754,Page1_Block21,language,en-US,"85,434 187,434 187,465 85,465",Page1_Block21_l1,"95,440 177,440 177,453 95,453",Page1_Block21_l1_w1,"95,440 177,440 177,453 95,453",WC1596164;,0.6589999795
2063322469.tif,1000,754,Page1_Block21,language,en-US,"85,434 187,434 187,465 85,465",Page1_Block21_l2,"88,454 176,454 176,464 88,464",Page1_Block21_l2_w1,"88,454 176,454 176,464 88,464",-lsjr.qnss^h:.,0.3400000036
2063322469.tif,1000,754,Page1_Block22,language,en-US,"187,434 273,434 273,465 187,465",Page1_Block22_l1,"192,445 251,445 251,455 192,455",Page1_Block22_l1_w1,"192,450 193,450 193,452 192,452",•,1
2063322469.tif,1000,754,Page1_Block22,language,en-US,"187,434 273,434 273,465 187,465",Page1_Block22_l1,"192,445 251,445 251,455 192,455",Page1_Block22_l1_w2,"202,445 251,445 251,455 202,455",7-1-81,0.573333323
2063322469.tif,1000,754,Page1_Block23,language,en-US,"358,434 443,434 443,465 358,465",Page1_Block23_l1,"367,440 415,440 415,452 367,452",Page1_Block23_l1_w1,"367,440 415,440 415,452 367,452",8/1/81,0.8249999881
2063322469.tif,1000,754,Page1_Block24,language,en-US,"519,434 700,434 700,465 519,465",Page1_Block24_l1,"537,440 628,440 628,453 537,453",Page1_Block24_l1_w1,"537,440 628,440 628,453 537,453","$710,989.--",0.6154545546
2063322469.tif,1000,754,Page1_Block25,language,en-US,"42,476 84,476 84,485 42,485",Page1_Block25_l1,"46,476 82,476 82,483 46,483",Page1_Block25_l1_w1,"46,476 82,476 82,483 46,483",INSURED,0.4499999881
2063322469.tif,1000,754,Page1_Block26,language,en-US,"447,475 500,475 500,486 447,486",Page1_Block26_l1,"448,477 495,477 495,484 448,484",Page1_Block26_l1_w1,"448,477 495,477 495,484 448,484",COVERAGE,0.5187500119
2063322469.tif,1000,754,Page1_Block27,language,en-US,"96,500 261,500 261,517 96,517",Page1_Block27_l1,"99,502 256,502 256,515 99,515",Page1_Block27_l1_w1,"99,502 148,502 148,515 99,515",Philip,0.6866666675
2063322469.tif,1000,754,Page1_Block27,language,en-US,"96,500 261,500 261,517 96,517",Page1_Block27_l1,"99,502 256,502 256,515 99,515",Page1_Block27_l1_w2,"157,502 214,502 214,515 157,515","Morris,",0.8142856956
2063322469.tif,1000,754,Page1_Block27,language,en-US,"96,500 261,500 261,517 96,517",Page1_Block27_l1,"99,502 256,502 256,515 99,515",Page1_Block27_l1_w3,"227,502 256,502 256,512 227,512",Inc.,0.4925000072
2063322469.tif,1000,754,Page1_Block28,language,en-US,"82,545 107,545 107,566 82,566",Page1_Block28_l1,"85,548 103,548 103,565 85,565",Page1_Block28_l1_w1,"85,548 103,548 103,565 85,565",L_,0.8000000119
2063322469.tif,1000,754,Page1_Block29,language,en-US,"422,547 448,547 448,566 422,566",Page1_Block29_l1,"425,549 444,549 444,565 425,565",Page1_Block29_l1_w1,"425,549 444,549 444,565 425,565",_],0.6899999976
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w1,"85,584 123,584 123,591 85,591",RETURN,0.6150000095
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w2,"128,584 149,584 149,591 128,591",THIS,0.7099999785
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w3,"155,584 191,584 191,591 155,591",NOTICE,0.4333333373
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w4,"195,584 220,584 220,591 195,591",WITH,0.4250000119
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w5,"225,584 251,584 251,591 225,591",YOUR,0.4499999881
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w6,"257,584 322,584 322,592 257,592",REMITTANCE.,0.5190908909
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w7,"327,584 372,584 372,592 327,592",INDICATE,0.5187500119
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w8,"377,585 397,585 397,591 377,591",ANY,0.4233333468
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w9,"402,584 443,584 443,592 402,592",CHANGE,0.4499999881
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w10,"449,585 458,585 458,591 449,591",IN,0.2150000036
2063322469.tif,1000,754,Page1_Block30,language,en-US,"81,583 514,583 514,595 81,595",Page1_Block30_l1,"85,584 509,584 509,592 85,592",Page1_Block30_l1_w11,"463,584 509,584 509,592 463,592",ADDRESS,0.6071428657
2063322469.tif,1000,754,Page1_Block31,language,en-US,"579,582 671,582 671,595 579,595",Page1_Block31_l1,"582,583 666,583 666,593 582,593",Page1_Block31_l1_w1,"582,583 629,583 629,593 582,593",BROKERS,0.5899999738
2063322469.tif,1000,754,Page1_Block31,language,en-US,"579,582 671,582 671,595 579,595",Page1_Block31_l1,"582,583 666,583 666,593 582,593",Page1_Block31_l1_w2,"637,583 666,583 666,593 637,593",COPY,0.6675000191
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l1,"671,827 681,827 681,834 671,834",Page1_Block32_l1_w1,"671,827 681,827 681,834 671,834",ro,0.1199999973
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l2,"671,836 682,836 682,851 671,851",Page1_Block32_l2_w1,"671,836 682,836 682,851 671,851",§,0.2399999946
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l3,"671,852 681,852 681,859 671,859",Page1_Block32_l3_w1,"671,852 681,852 681,859 671,859",CO,0.125
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l4,"671,860 681,860 681,868 671,868",Page1_Block32_l4_w1,"671,860 681,860 681,868 671,868",CO,0.2300000042
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l5,"671,869 681,869 681,876 671,876",Page1_Block32_l5_w1,"671,869 681,869 681,876 671,876",no,0.3400000036
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l6,"671,877 681,877 681,884 671,884",Page1_Block32_l6_w1,"671,877 681,877 681,884 671,884",ro,0.07999999821
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l7,"671,886 681,886 681,902 671,902",Page1_Block32_l7_w1,"671,886 681,886 681,902 671,902",s,0.1400000006
2063322469.tif,1000,754,Page1_Block32,language,en-US,"654,825 686,825 686,912 654,912",Page1_Block32_l8,"671,903 681,903 681,910 671,910",Page1_Block32_l8_w1,"671,903 681,903 681,910 671,910",o,0.1199999973
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l1,"179,79 542,79 542,94 179,94",Page1_Block1_l1_w1,"179,79 271,79 271,94 179,94",VIRGINIA,0.5924999714
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l1,"179,79 542,79 542,94 179,94",Page1_Block1_l1_w2,"280,79 428,79 428,94 280,94",POLYTECHNIC,0.7190909386
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l1,"179,79 542,79 542,94 179,94",Page1_Block1_l1_w3,"436,79 542,79 542,93 436,93",INSTITUTE,0.7799999714
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l2,"237,100 482,100 482,116 237,116",Page1_Block1_l2_w1,"237,100 279,100 279,116 237,116",AND,0.4166666567
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l2,"237,100 482,100 482,116 237,116",Page1_Block1_l2_w2,"287,100 352,100 352,116 287,116",STATE,0.9279999733
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l2,"237,100 482,100 482,116 237,116",Page1_Block1_l2_w3,"360,100 482,100 482,116 360,116",UNIVERSITY,0.6409999728
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l3,"267,120 622,120 622,140 267,140",Page1_Block1_l3_w1,"267,125 354,125 354,137 267,137","BLACKSBURG,",0.9245454669
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l3,"267,120 622,120 622,140 267,140",Page1_Block1_l3_w2,"359,125 414,125 414,135 359,135",VIRGINIA,0.7400000095
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l3,"267,120 622,120 622,140 267,140",Page1_Block1_l3_w3,"423,125 483,125 483,134 423,134",24061-0249,0.6940000057
2063576888.tif,1000,770,Page1_Block1,language,en-US,"179,79 624,79 624,142 179,142",Page1_Block1_l3,"267,120 622,120 622,140 267,140",Page1_Block1_l3_w4,"530,120 622,120 622,140 530,140",RECEIVED,0.2800000012
2063576888.tif,1000,770,Page1_Block2,language,en-US,"639,78 726,78 726,117 639,117",Page1_Block2_l1,"640,78 724,78 724,92 640,92",Page1_Block2_l1_w1,"640,78 724,78 724,92 640,92",INVOICE,0.4771428704
2063576888.tif,1000,770,Page1_Block2,language,en-US,"639,78 726,78 726,117 639,117",Page1_Block2_l2,"650,106 675,106 675,115 650,115",Page1_Block2_l2_w1,"650,106 675,106 675,115 650,115",1059,0.9800000191
2063576888.tif,1000,770,Page1_Block3,language,en-US,"131,163 304,163 304,183 131,183",Page1_Block3_l1,"131,163 302,163 302,177 131,177",Page1_Block3_l1_w1,"131,163 179,163 179,176 131,176",DATE:,0.6420000196
2063576888.tif,1000,770,Page1_Block3,language,en-US,"131,163 304,163 304,183 131,183",Page1_Block3_l1,"131,163 302,163 302,177 131,177",Page1_Block3_l1_w2,"202,166 259,166 259,175 202,175",December,0.9574999809
2063576888.tif,1000,770,Page1_Block3,language,en-US,"131,163 304,163 304,183 131,183",Page1_Block3_l1,"131,163 302,163 302,177 131,177",Page1_Block3_l1_w3,"264,166 272,166 272,177 264,177","9,",0.9499999881
2063576888.tif,1000,770,Page1_Block3,language,en-US,"131,163 304,163 304,183 131,183",Page1_Block3_l1,"131,163 302,163 302,177 131,177",Page1_Block3_l1_w4,"278,166 302,166 302,175 278,175",1992,1
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l1,"530,152 617,152 617,168 530,168",Page1_Block4_l1_w1,"530,152 554,152 554,167 530,167",DEC,0.5966666937
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l1,"530,152 617,152 617,168 530,168",Page1_Block4_l1_w2,"563,152 567,152 567,167 563,167",1,0.2399999946
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l1,"530,152 617,152 617,168 530,168",Page1_Block4_l1_w3,"577,153 581,153 581,168 577,168",1,0.6399999857
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l1,"530,152 617,152 617,168 530,168",Page1_Block4_l1_w4,"592,153 617,153 617,168 592,168",1992,0.5199999809
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l2,"517,186 636,186 636,201 517,201",Page1_Block4_l2_w1,"517,187 529,187 529,201 517,201",H.,0.2949999869
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l2,"517,186 636,186 636,201 517,201",Page1_Block4_l2_w2,"534,188 546,188 546,201 534,201",G.,0.7450000048
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l2,"517,186 636,186 636,201 517,201",Page1_Block4_l2_w3,"551,187 613,187 613,200 551,200",BURNLEY.,0.5600000024
2063576888.tif,1000,770,Page1_Block4,language,en-US,"512,152 638,152 638,203 512,203",Page1_Block4_l2,"517,186 636,186 636,201 517,201",Page1_Block4_l2_w4,"617,186 636,186 636,199 617,199",JR.,0.3400000036
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w1,"133,241 159,241 159,251 133,251",Attn:,0.4799999893
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w2,"164,241 182,241 182,251 164,251",Mr.,0.6600000262
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w3,"187,241 198,241 198,251 187,251",H.,0.4799999893
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w4,"203,241 250,241 250,253 203,253","Burnley,",0.6112499833
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w5,"255,241 301,241 301,251 255,251",Director,0.7087500095
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w6,"305,241 350,241 350,251 305,251",Process,0.9100000262
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l1,"133,241 380,241 380,253 133,253",Page1_Block5_l1_w7,"356,241 380,241 380,251 356,251",Dev.,0.9250000119
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l2,"134,255 283,255 283,267 134,267",Page1_Block5_l2_w1,"134,255 165,255 165,267 134,267",Philip,0.6150000095
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l2,"134,255 283,255 283,267 134,267",Page1_Block5_l2_w2,"170,255 206,255 206,265 170,265",Morris,0.7366666794
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l2,"134,255 283,255 283,267 134,267",Page1_Block5_l2_w3,"211,255 283,255 283,267 211,267",Incorporated,0.8041666746
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l3,"133,269 258,269 258,278 133,278",Page1_Block5_l3_w1,"133,269 157,269 157,278 133,278",4201,0.9325000048
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l3,"133,269 258,269 258,278 133,278",Page1_Block5_l3_w2,"163,269 224,269 224,278 163,278",Commerce,0.8387500048
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l3,"133,269 258,269 258,278 133,278",Page1_Block5_l3_w3,"230,269 258,269 258,278 230,278",Road,0.7599999905
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l4,"133,283 251,283 251,294 133,294",Page1_Block5_l4_w1,"133,283 193,283 193,294 133,294","Richmond,",0.8444444537
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l4,"133,283 251,283 251,294 133,294",Page1_Block5_l4_w2,"198,283 214,283 214,293 198,293",VA,1
2063576888.tif,1000,770,Page1_Block5,language,en-US,"130,240 384,240 384,296 130,296",Page1_Block5_l4,"133,283 251,283 251,294 133,294",Page1_Block5_l4_w3,"219,283 251,283 251,293 219,293",23234,0.8840000033
2063576888.tif,1000,770,Page1_Block6,language,en-US,"538,234 626,234 626,245 538,245",Page1_Block6_l1,"539,234 624,234 624,243 539,243",Page1_Block6_l1_w1,"539,234 591,234 591,243 539,243",AMOUNT,0.5699999928
2063576888.tif,1000,770,Page1_Block6,language,en-US,"538,234 626,234 626,245 538,245",Page1_Block6_l1,"539,234 624,234 624,243 539,243",Page1_Block6_l1_w2,"596,234 624,234 624,243 596,243",PAID,0.5400000215
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l1,"112,361 303,361 303,369 112,369",Page1_Block8_l1_w1,"112,361 146,361 146,368 112,368",INVOICE,0.5214285851
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l1,"112,361 303,361 303,369 112,369",Page1_Block8_l1_w2,"150,361 174,361 174,368 150,368",MUST,0.412499994
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l1,"112,361 303,361 303,369 112,369",Page1_Block8_l1_w3,"178,361 188,361 188,368 178,368",BE,0.2199999988
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l1,"112,361 303,361 303,369 112,369",Page1_Block8_l1_w4,"192,361 234,361 234,369 192,369",INCLUDED,0.3574999869
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l1,"112,361 303,361 303,369 112,369",Page1_Block8_l1_w5,"237,361 259,361 259,368 237,368",WITH,0.5749999881
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l1,"112,361 303,361 303,369 112,369",Page1_Block8_l1_w6,"262,361 303,361 303,368 262,368",PAYMENT,0.4771428704
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w1,"112,376 136,376 136,383 112,383",MAKE,0.3824999928
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w2,"139,375 174,375 174,383 139,383",CHECKS,0.5149999857
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w3,"178,376 216,376 216,383 178,383",PAYABLE,0.4071428478
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w4,"220,376 231,376 231,383 220,383",TO,0.6449999809
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w5,"234,376 287,376 287,383 234,383",TREASURER.,0.5249999762
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w6,"291,376 303,376 303,384 291,384",VA,0.1650000066
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w7,"306,376 328,376 328,383 306,383",TECH,0.337500006
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w8,"331,376 349,376 349,383 331,383",AND,0.3400000036
2063576888.tif,1000,770,Page1_Block8,language,en-US,"109,360 644,360 644,386 109,386",Page1_Block8_l2,"112,375 639,375 639,384 112,384",Page1_Block8_l2_w9,"353,376 374,376 374,383 353,383",MAIL,0.2574999928
